30.5121231079102,114.407997131348,
30.510284051858,114.407878420738,
30.5114979905538,114.405685549497,
30.5103096410252,114.404633895447,
30.5101212663326,114.403151899006,
30.5123068790866,114.404599620662,
30.5127412855596,114.404159176371,
30.5132211576516,114.40344390568,
30.5130083989313,114.402260270205,
30.5123494515682,114.401529140284,
30.5112290877967,114.401634441927,
30.5119001885809,114.402336019601,
30.5122475937575,114.400882411045,
30.5115929962765,114.400023011566,
30.5149360088745,114.401012348118,
30.5139221228993,114.399397585927,
30.5137912586184,114.398875070034,
30.5137911064038,114.395785799458,
30.5137583893725,114.395705151552,
30.5136573808599,114.394451783975,
30.5138314877674,114.395875517186,
30.514266531479,114.396241400155,
30.5149047616998,114.399324334373,
30.5165464862977,114.40072341693,
30.5178804604937,114.400408938564,
30.5177413604468,114.402157905498,
30.5172092414959,114.401692209904,
30.5181845020333,114.402153256161,
30.5187658850782,114.403303232649,
30.516969505384,114.405744801153,
30.5170104353636,114.405583297922,
30.5171007165588,114.406343597112,
30.5170581463121,114.406941239686,
30.5149622151623,114.40653204696,
30.5182230176363,114.40673351738,
30.5180591914868,114.406690791939,
30.5166352255529,114.407477106583,
30.5166025194383,114.407828679455,
30.5171795076345,114.40853561812,
30.5165494508057,114.40830738348,
30.5163285618134,114.408031698428,
30.5157920227561,114.406577497498,
30.5161848585184,114.407643104505,
30.51632390625,114.408175116996,
30.5163484487765,114.407909362208,
30.5166265864255,114.408698105517,
30.5177501648794,114.408798192306,
30.5184437049105,114.409432871733,
30.5188202053398,114.409024101049,
30.5195325706567,114.408919232472,
30.5169979351175,114.408947671873,
30.5177630667839,114.41071029828,
30.5174029236808,114.411488630349,
30.5175706373559,114.409925774407,
30.5183896317654,114.409828627167,
30.5168518347003,114.411506430597,
30.5177847053582,114.415991138749,
30.5173551324408,114.41717375571,
30.5176127385533,114.417815572606,
30.5176577341822,114.417164731249,
30.5174149108666,114.41704768501,
30.5172022702139,114.419609490687,
30.5172340487418,114.418186391522,
30.5164690022613,114.421482327989,
30.5164036161414,114.421093021001,
30.516027366981,114.421026102309,
30.515676112185,114.420969316552,
30.5152915295946,114.42079825566,
30.5127873283834,114.420122641523,
30.5153082896993,114.425768931824,
30.5166819614693,114.426302482525,
30.5164367364699,114.426967335739,
30.5159380149107,114.426775968377,
30.5158905272468,114.427571508437,
30.5154644688077,114.429186118374,
30.5144499553449,114.428425238017,
30.5131491437383,114.427778485129,
30.5120116106019,114.428490194819,
30.5132641654218,114.429297410075,
30.5135754849054,114.429364259355,
30.515073528628,114.431436843384,
30.5149753374524,114.431465351678,
30.515908758457,114.431428484728,
30.5206479036831,114.421850416526,
30.508291004395,114.427424206851,
30.5084214463742,114.425989851051,
30.5150437217806,114.420175898785,
30.5104734067715,114.412600279038,
30.5098264309095,114.411440415178
